id,genre_name
698,ScienceFiction
37853,Comedy
37853,Drama
37853,Family
37853,War
56156,Drama
275,Crime
275,Drama
275,Thriller
473,Mystery
473,Drama
473,Thriller
521,Crime
521,Mystery
521,Thriller
888,Fantasy
888,Comedy
888,Family
936,Comedy
936,Crime
961,Action
961,Adventure
961,Comedy
961,Drama
984,Action
984,Crime
984,Thriller
1162,Drama
1419,Comedy
1419,Drama
2241,Comedy
2287,Documentary
2370,Action
2370,Drama
2370,Mystery
2370,Thriller
2669,Action
2669,Drama
2669,History
2860,Drama
2860,Romance
2899,Family
2899,Fantasy
2899,Comedy
2899,Adventure
3028,Comedy
3028,Horror
3028,ScienceFiction
3040,Fantasy
3040,Action
3040,Thriller
3086,Comedy
3086,Romance
3090,Action
3090,Adventure
3090,Drama
3090,Western
3480,Drama
3480,History
3520,Drama
3520,Comedy
45928,Crime
45928,Thriller
4880,Comedy
4880,Drama
2200,History
2200,Drama
2200,Comedy
3097,War
3097,Drama
3097,History
3097,Adventure
3097,Romance
3097,Thriller
3632,Action
3632,ScienceFiction
5333,Thriller
5333,Horror
5333,Drama
6609,Action
6609,Western
7210,Comedy
7211,Comedy
7211,Romance
7211,Drama
8199,Drama
8199,Romance
8199,ScienceFiction
8584,Adventure
8584,Action
8584,Comedy
8584,Western
25952,ScienceFiction
105246,Comedy
289,Drama
289,Romance
387,Action
387,Drama
387,History
387,War
387,Adventure
433,Comedy
433,Family
433,Fantasy
476,Crime
476,Drama
892,Comedy
892,ScienceFiction
892,Fantasy
1495,Drama
1495,Action
1495,Adventure
1495,History
1495,War
2016,Drama
2016,History
2016,War
2195,Drama
2195,Action
2195,Thriller
2266,Drama
2266,Romance
2331,History
2331,Drama
4180,Comedy
6877,Comedy
205,Drama
205,History
205,War
554,Drama
554,History
554,Romance
695,Comedy
695,Drama
1404,Drama
3109,Comedy
3109,Drama
3109,Romance
3110,Drama
3110,Western
6615,Comedy
6615,Romance
6615,Drama
219,Comedy
219,Drama
219,Romance
6474,Action
6474,Western
533,Adventure
533,Animation
533,Comedy
533,Family
692,Horror
692,Comedy
692,Crime
833,Drama
2798,Comedy
2817,Drama
2817,Comedy
2817,Romance
4338,Comedy
4339,Comedy
4339,Drama
4339,Foreign
4443,Horror
4443,Thriller
4923,Fantasy
4923,Action
4923,Thriller
4923,ScienceFiction
4990,Action
4990,Comedy
4990,Crime
4990,Drama
4990,Mystery
4990,Thriller
72356,History
72356,Drama
72356,Crime
156,Comedy
156,Drama
156,Romance
178,Drama
178,Action
178,Thriller
184,Comedy
184,Crime
184,Romance
291,Documentary
392,Comedy
392,Drama
392,Romance
469,Comedy
469,Drama
846,Mystery
846,ScienceFiction
846,Thriller
2897,Adventure
2897,Comedy
2897,Family
2897,Fantasy
2897,Romance
54732,Documentary
55253,Drama
55253,Comedy
25771,Music
25771,Documentary
2652,Drama
2652,Thriller
1979,Adventure
1979,Fantasy
1979,Action
1979,Thriller
2789,Action
2789,ScienceFiction
3075,Horror
3075,ScienceFiction
3777,Drama
3777,History
3875,Drama
4368,Horror
4893,Action
4893,Thriller
5153,Drama
5153,History
8128,Animation
8128,Drama
8194,Crime
8194,Drama
8848,Thriller
8848,Crime
8848,Drama
8906,Drama
8906,Romance
25774,Comedy
25774,Foreign
25807,Mystery
25807,Thriller
26125,Action
26125,Thriller
26171,Drama
26176,Comedy
26320,Music
26320,Comedy
26320,Drama
26326,Comedy
26326,Music
26631,Horror
26631,Thriller
26693,Horror
27329,Drama
27329,Foreign
27329,History
27329,War
31270,Action
31270,Comedy
31270,Mystery
31270,Thriller
31502,Animation
31502,Drama
31502,Action
32686,Comedy
32686,Drama
32728,Documentary
32728,History
33592,Horror
33592,Thriller
33817,Crime
33817,Drama
33817,Thriller
40833,Horror
40833,ScienceFiction
45662,Animation
45662,Family
48231,Drama
48231,Thriller
52666,Drama
52666,Thriller
52666,Crime
52666,Foreign
53435,Action
53435,Comedy
53435,Romance
71700,ScienceFiction
71700,Thriller
71700,Drama
80844,Drama
80844,Romance
80844,Thriller
85788,Drama
92309,Action
92496,Comedy
97593,TVMovie
97593,Adventure
103299,Drama
103299,Action
103299,Thriller
103299,Crime
103299,Mystery
103688,Drama
103688,Music
103688,Documentary
105763,Drama
105763,Comedy
105763,Romance
105763,Foreign
110748,Documentary
110748,History
112655,Drama
112655,Romance
114044,Drama
114044,ScienceFiction
4972,Comedy
8337,Action
8337,Horror
8337,ScienceFiction
8337,Thriller
499,Comedy
499,Drama
4593,Comedy
1633,Drama
1633,Comedy
2969,Drama
2969,Fantasy
2969,ScienceFiction
2969,Horror
2972,Horror
2972,ScienceFiction
2972,Thriller
3125,Horror
3125,ScienceFiction
3171,Animation
3171,Comedy
50794,TVMovie
50794,Comedy
50794,Family
1934,Romance
1934,History
2654,Horror
2654,Mystery
2654,Thriller
25750,Horror
31156,Animation
80831,Drama
84944,Drama
84944,Fantasy
84944,Horror
85367,Crime
68659,Action
68659,Adventure
68659,Drama
73881,Comedy
73881,Drama
80241,Adventure
80241,Drama
108548,Drama
108548,Foreign
105593,Mystery
105593,Drama
105593,Thriller
80,Drama
80,Romance
401,Comedy
401,Drama
401,Romance
615,Drama
759,Comedy
759,Romance
4174,Drama
4174,Mystery
4174,Thriller
5899,Comedy
7091,Comedy
7091,Horror
7840,Adventure
7840,Action
7840,Drama
7840,Fantasy
7944,Documentary
7944,Music
8989,Comedy
8989,Family
8989,Fantasy
7456,ScienceFiction
7456,Thriller
7459,Action
7459,Family
7459,ScienceFiction
8951,Family
8951,Drama
8951,Comedy
694,Horror
694,Thriller
742,Drama
742,Comedy
742,Romance
1581,Comedy
1581,Romance
1626,Drama
1975,Horror
1975,Thriller
2119,Adventure
2325,War
2325,Drama
577,Fantasy
577,Drama
577,Comedy
577,Thriller
1592,Crime
1592,Drama
1592,Mystery
1592,Thriller
2525,Drama
6163,History
6163,Drama
6163,Action
6793,Crime
6793,Drama
6793,Horror
42191,Crime
42191,Drama
59392,Drama
59392,Romance
59392,ScienceFiction
93061,Music
941,Adventure
941,Action
941,Comedy
941,Thriller
941,Crime
8341,Romance
8341,Drama
8341,Adventure
3078,Comedy
3078,Romance
4587,Comedy
4587,Drama
4587,Romance
4584,Drama
4584,Romance
619,Thriller
619,Action
619,Drama
619,Music
619,Romance
879,Adventure
879,Fantasy
879,Comedy
879,Family
907,Drama
907,Romance
907,War
1363,Drama
1363,Action
1363,Western
1363,Romance
1858,Adventure
1858,ScienceFiction
1858,Action
2039,Comedy
2039,Drama
2039,Romance
2045,Drama
2045,Mystery
2045,ScienceFiction
2045,Thriller
2048,Action
2048,ScienceFiction
2057,Thriller
2168,Drama
3604,ScienceFiction
4024,Drama
4024,Romance
4133,Crime
4133,Drama
4141,Action
4141,Thriller
4141,Comedy
4141,Crime
4169,Drama
4169,Thriller
4169,Crime
4169,History
4248,Comedy
4912,Comedy
4912,Crime
4912,Drama
4912,Romance
4912,Thriller
4912,Comedy
4912,Crime
4912,Drama
4912,Romance
4912,Thriller
4912,Comedy
4912,Crime
4912,Drama
4912,Romance
4912,Thriller
4912,Comedy
4912,Crime
4912,Drama
4912,Romance
4912,Thriller
5038,Drama
5038,Romance
5048,Drama
5048,Fantasy
5168,Documentary
5375,Action
5375,Comedy
5375,Drama
6182,Drama
6414,Drama
6646,Adventure
6646,Family
6723,Action
6723,Crime
6723,Drama
6723,Thriller
6970,Music
6970,Comedy
6970,Fantasy
6970,Adventure
7294,Romance
7294,Comedy
7294,Drama
7916,Action
7916,ScienceFiction
7916,Thriller
8460,Action
8460,Comedy
8460,Thriller
8460,Romance
8916,Adventure
8916,Animation
8916,Comedy
8916,Family
8986,Comedy
8986,Romance
8988,Drama
8988,War
8999,Drama
8999,Thriller
26386,Comedy
26386,Family
31026,Drama
8884,Drama
8884,Fantasy
8884,ScienceFiction
32302,Action
32302,Comedy
32302,Family
8275,Comedy
78321,Action
78321,Crime
78321,Drama
79008,Comedy
74727,Crime
74727,Horror
107412,Action
107412,Drama
107412,Crime
488,Adventure
488,War
488,Romance
1652,Comedy
1652,Crime
4518,Drama
4518,History
4612,Action
5473,Drama
5473,Crime
5473,Foreign
5780,Mystery
5780,Thriller
6114,Romance
6114,Horror
8872,Music
8872,Comedy
8892,Drama
8892,Comedy
8893,Documentary
8923,Crime
8923,Drama
8938,Romance
8938,Drama
25744,Horror
26258,Adventure
26258,Action
26258,Comedy
26258,Crime
26258,Family
26655,Comedy
26655,Drama
26655,Family
26809,Animation
26809,Fantasy
26809,Family
27322,Comedy
27322,Drama
27322,Romance
31682,Drama
31682,ScienceFiction
31682,Thriller
33138,Documentary
40226,Horror
40226,Action
50011,Drama
62764,Adventure
62764,Fantasy
62764,Drama
62764,Comedy
62764,ScienceFiction
62764,Family
77291,Drama
77291,Crime
77291,Music
77291,Romance
77291,Foreign
87884,Thriller
87884,Crime
92424,Romance
92424,Comedy
95752,Drama
95752,Romance
